                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                 0.9021,                0.65312,                0.96471,                0.65341,                0.64795,                0.61779,                0.44517,                 1.0434,                0.87695,                0.99609,             0.00023428,             0.00023428,             0.00023428
                    150,                0.89362,                0.64746,                0.96449,                0.68304,                0.56411,                0.60564,                0.43201,                 1.0776,                0.87221,                 1.0175,             0.00023278,             0.00023278,             0.00023278
                    151,                0.87682,                0.62697,                0.95489,                0.63567,                0.65235,                0.61397,                0.43671,                 1.0835,                0.88207,                 1.0104,             0.00023128,             0.00023128,             0.00023128
                    152,                0.89499,                0.63914,                0.95589,                0.65163,                0.63069,                0.62194,                0.44734,                 1.0515,                0.85373,                 0.9981,             0.00022978,             0.00022978,             0.00022978
                    153,                 0.9031,                0.63694,                0.95817,                0.72372,                0.58996,                0.61538,                 0.4499,                 1.0568,                0.85409,                0.99835,             0.00022827,             0.00022827,             0.00022827
                    154,                0.89765,                0.63901,                0.96362,                0.65474,                0.55884,                0.58655,                0.42894,                 1.0482,                 0.8387,                0.99392,             0.00022677,             0.00022677,             0.00022677
                    155,                0.89901,                0.63468,                0.96402,                0.66544,                0.59271,                0.59588,                0.43112,                 1.0937,                0.83927,                 1.0151,             0.00022527,             0.00022527,             0.00022527
                    156,                0.89779,                0.62569,                0.96027,                0.64333,                0.65725,                0.63088,                0.46563,                  1.078,                0.85138,                 1.0053,             0.00022377,             0.00022377,             0.00022377
                    157,                0.90721,                0.63519,                 0.9564,                0.62156,                0.64827,                0.60355,                0.44241,                 1.0455,                0.87766,                 1.0035,             0.00022227,             0.00022227,             0.00022227
                    158,                0.88353,                0.61559,                 0.9531,                0.66434,                0.62464,                0.60551,                0.44692,                  1.036,                 0.8695,                0.99841,             0.00022077,             0.00022077,             0.00022077
                    159,                0.89758,                0.62797,                0.95505,                0.79331,                0.58925,                0.64441,                0.47659,                 1.0634,                0.84551,                0.99741,             0.00021926,             0.00021926,             0.00021926
                    160,                0.89748,                 0.6278,                 0.9578,                0.79585,                 0.5496,                0.63962,                0.46994,                 1.0794,                 0.8417,                 1.0068,             0.00021776,             0.00021776,             0.00021776
                    161,                0.89712,                0.61993,                0.95466,                0.64918,                0.60731,                0.61054,                0.44508,                 1.1204,                0.88233,                 1.0217,             0.00021626,             0.00021626,             0.00021626
                    162,                0.89336,                  0.625,                0.95098,                0.59938,                0.67884,                0.61465,                0.44978,                 1.0335,                0.85497,                0.99481,             0.00021476,             0.00021476,             0.00021476
                    163,                0.85492,                0.59602,                0.94125,                 0.6602,                0.65033,                0.63766,                 0.4692,                 1.0103,                 0.8561,                0.99005,             0.00021326,             0.00021326,             0.00021326
                    164,                0.87152,                0.61442,                0.95461,                0.71675,                0.62244,                0.65832,                0.48254,                 1.0178,                0.84397,                0.99029,             0.00021176,             0.00021176,             0.00021176
                    165,                0.86883,                0.61477,                0.94626,                0.75142,                 0.5791,                0.65698,                0.47456,                 1.0551,                0.86012,                0.99287,             0.00021026,             0.00021026,             0.00021026
                    166,                 0.8696,                0.60788,                0.94553,                0.65164,                0.65112,                0.63261,                0.45331,                 1.0748,                0.87701,                 1.0066,             0.00020875,             0.00020875,             0.00020875
                    167,                0.88624,                0.61782,                0.94912,                0.72441,                0.61422,                0.63331,                 0.4601,                 1.0493,                 0.8649,                  0.999,             0.00020725,             0.00020725,             0.00020725
                    168,                0.86633,                0.61225,                0.94427,                0.57522,                0.67537,                0.65517,                0.47836,                 1.0478,                0.87314,                0.99639,             0.00020575,             0.00020575,             0.00020575
                    169,                0.85559,                 0.6025,                0.94165,                0.72551,                0.60939,                0.66173,                0.48312,                 1.0623,                0.83859,                 1.0097,             0.00020425,             0.00020425,             0.00020425
                    170,                0.85577,                0.59247,                0.94335,                 0.7301,                0.62348,                0.64758,                0.47348,                 1.0601,                0.83084,                  1.005,             0.00020275,             0.00020275,             0.00020275
                    171,                0.85869,                0.60162,                0.93639,                0.64277,                0.65453,                0.65743,                0.48225,                 1.0759,                0.85085,                 1.0055,             0.00020125,             0.00020125,             0.00020125
                    172,                0.85446,                 0.5876,                0.94109,                0.77733,                0.58784,                0.64831,                0.47981,                 1.0425,                0.83619,                0.99714,             0.00019975,             0.00019975,             0.00019975
                    173,                0.86107,                0.60098,                0.94627,                0.72825,                0.58962,                0.63949,                0.45638,                 1.0718,                0.86664,                 1.0032,             0.00019824,             0.00019824,             0.00019824
                    174,                0.85619,                0.58918,                0.93724,                 0.7386,                 0.6202,                0.66682,                0.46271,                 1.0812,                0.85291,                 1.0068,             0.00019674,             0.00019674,             0.00019674
                    175,                0.84164,                0.58435,                0.93904,                 0.7043,                0.59397,                0.62515,                0.45018,                 1.0799,                0.85659,                 1.0021,             0.00019524,             0.00019524,             0.00019524
                    176,                0.83957,                0.58053,                0.93621,                0.56278,                0.64706,                0.61057,                0.45825,                 1.0494,                0.86452,                 1.0007,             0.00019374,             0.00019374,             0.00019374
                    177,                0.85541,                0.58413,                0.93653,                0.69838,                 0.6386,                0.65194,                0.47402,                 1.0419,                0.84222,                0.99838,             0.00019224,             0.00019224,             0.00019224
                    178,                0.83551,                0.58142,                0.93867,                0.58967,                 0.6771,                0.63766,                0.47303,                 1.0303,                0.83034,                0.99079,             0.00019074,             0.00019074,             0.00019074
                    179,                0.83619,                0.57258,                0.93533,                 0.7305,                0.59465,                 0.6435,                 0.4816,                 1.0435,                0.81678,                  1.001,             0.00018923,             0.00018923,             0.00018923
                    180,                0.82033,                0.57211,                0.93096,                0.75554,                  0.555,                0.63819,                0.47013,                 1.0436,                0.83687,                0.99478,             0.00018773,             0.00018773,             0.00018773
                    181,                0.85404,                 0.5896,                0.93383,                0.63495,                0.65921,                0.64662,                0.47187,                 1.0678,                  0.839,                0.99502,             0.00018623,             0.00018623,             0.00018623
                    182,                0.84864,                0.59184,                0.93466,                0.68007,                0.62041,                0.65958,                0.48083,                 1.0538,                0.83698,                 0.9955,             0.00018473,             0.00018473,             0.00018473
                    183,                0.83318,                0.56463,                0.93189,                0.64897,                0.61309,                0.63783,                0.46982,                 1.0287,                0.84456,                0.99468,             0.00018323,             0.00018323,             0.00018323
                    184,                0.81551,                0.55859,                0.93404,                0.62932,                0.56301,                0.59026,                0.42688,                 1.0604,                0.87431,                0.99803,             0.00018173,             0.00018173,             0.00018173
                    185,                0.84015,                 0.5834,                0.92916,                0.69528,                0.62268,                0.63731,                0.46787,                 1.0724,                0.87913,                 1.0007,             0.00018023,             0.00018023,             0.00018023
                    186,                0.82946,                0.56825,                0.93326,                0.65087,                0.66656,                0.66301,                0.49761,                 1.0388,                0.84163,                0.99245,             0.00017872,             0.00017872,             0.00017872
                    187,                0.84921,                0.58915,                0.93837,                0.77083,                0.56118,                0.66069,                 0.4855,                 1.0199,                0.85525,                0.99454,             0.00017722,             0.00017722,             0.00017722
                    188,                0.82518,                0.57788,                0.93022,                0.73417,                0.57041,                0.60475,                0.44012,                 1.0219,                0.83479,                0.99207,             0.00017572,             0.00017572,             0.00017572
                    189,                0.82473,                 0.5579,                0.92831,                0.66833,                0.62687,                0.65503,                0.48593,                  1.032,                 0.8276,                0.98787,             0.00017422,             0.00017422,             0.00017422
                    190,                 0.8267,                0.56225,                0.92739,                 0.6183,                0.64505,                 0.6517,                0.48685,                 1.0382,                0.85063,                0.99308,             0.00017272,             0.00017272,             0.00017272
                    191,                0.81842,                  0.565,                0.92134,                0.67551,                0.60282,                0.60694,                0.43883,                 1.0606,                0.85239,                 1.0008,             0.00017122,             0.00017122,             0.00017122
                    192,                0.82085,                0.55759,                0.93187,                0.70356,                0.53831,                0.61478,                0.45088,                 1.0393,                0.87176,                0.99224,             0.00016972,             0.00016972,             0.00016972
                    193,                0.81264,                0.55661,                0.92427,                0.57527,                0.68588,                0.61819,                0.46644,                 1.0349,                0.86551,                0.99003,             0.00016821,             0.00016821,             0.00016821
                    194,                0.81476,                0.55847,                0.92177,                0.63262,                0.65809,                 0.6399,                0.47358,                 1.0335,                0.83912,                0.99256,             0.00016671,             0.00016671,             0.00016671
                    195,                0.82765,                0.56208,                0.92567,                0.63211,                0.62619,                0.62611,                0.45951,                 1.0345,                0.84148,                0.99364,             0.00016521,             0.00016521,             0.00016521
                    196,                 0.8018,                0.54276,                0.91803,                0.66744,                 0.6396,                0.63767,                0.47216,                 1.0312,                0.84097,                0.99412,             0.00016371,             0.00016371,             0.00016371
                    197,                0.80769,                0.55245,                0.91806,                0.60063,                0.66246,                0.64505,                0.47111,                 1.0436,                0.81632,                0.99162,             0.00016221,             0.00016221,             0.00016221
                    198,                0.80781,                0.54744,                 0.9199,                0.62302,                 0.6628,                0.63008,                0.46548,                 1.0358,                0.86711,                0.98811,             0.00016071,             0.00016071,             0.00016071
                    199,                0.82583,                0.54913,                0.92401,                0.64161,                0.61094,                0.63962,                0.47922,                  1.026,                0.80804,                0.99282,              0.0001592,              0.0001592,              0.0001592
                    200,                0.81213,                0.55274,                0.92192,                0.72397,                0.60187,                0.61185,                0.45774,                 1.0476,                0.83854,                0.99208,              0.0001577,              0.0001577,              0.0001577
                    201,                0.82796,                 0.5453,                0.92594,                0.63591,                0.68737,                0.65762,                0.48838,                 1.0275,                0.83296,                 0.9936,              0.0001562,              0.0001562,              0.0001562
                    202,                0.80296,                0.54156,                0.92082,                0.67088,                0.61634,                0.63191,                0.47218,                 1.0285,                0.80671,                0.99159,              0.0001547,              0.0001547,              0.0001547
                    203,                0.78627,                0.53189,                0.91284,                0.66444,                0.59483,                0.63423,                0.47572,                 1.0162,                0.80196,                0.98264,              0.0001532,              0.0001532,              0.0001532
                    204,                0.81564,                0.54322,                0.91728,                 0.7158,                 0.6312,                0.66274,                0.49259,                 1.0508,                0.81995,                0.99169,              0.0001517,              0.0001517,              0.0001517
                    205,                0.78799,                0.53025,                0.91231,                0.66689,                0.67677,                0.67912,                0.49787,                 1.0357,                0.84065,                0.99083,              0.0001502,              0.0001502,              0.0001502
                    206,                0.78832,                0.53477,                0.91455,                0.70308,                0.62448,                0.63759,                0.46312,                 1.0203,                0.81923,                0.98159,             0.00014869,             0.00014869,             0.00014869
                    207,                0.78174,                0.53222,                0.91112,                0.69619,                0.59851,                0.64648,                0.47725,                 1.0148,                 0.8171,                0.98437,             0.00014719,             0.00014719,             0.00014719
                    208,                0.78781,                0.52697,                0.91488,                0.67576,                 0.6504,                0.66948,                0.48999,                 1.0344,                0.81851,                0.98669,             0.00014569,             0.00014569,             0.00014569
                    209,                 0.7876,                0.53427,                 0.9128,                0.81238,                0.56517,                0.64923,                0.47683,                  1.018,                0.79276,                0.97603,             0.00014419,             0.00014419,             0.00014419
                    210,                0.77792,                0.51552,                0.90825,                 0.6343,                0.64766,                0.63475,                0.47672,                 1.0209,                0.81782,                0.98239,             0.00014269,             0.00014269,             0.00014269
                    211,                0.78071,                0.52573,                0.91166,                0.61874,                0.60627,                0.61902,                 0.4638,                 1.0119,                0.81363,                0.97653,             0.00014119,             0.00014119,             0.00014119
                    212,                0.78517,                0.52462,                0.90846,                0.71809,                0.57348,                0.61738,                0.45999,                 1.0325,                0.81751,                0.98567,             0.00013969,             0.00013969,             0.00013969
                    213,                0.79072,                0.52628,                 0.9097,                0.80604,                0.59543,                0.67294,                0.48989,                 1.0707,                0.83827,                0.99878,             0.00013818,             0.00013818,             0.00013818
                    214,                 0.7919,                0.53195,                0.91734,                0.75995,                0.58036,                0.65063,                0.48359,                 1.0172,                0.80506,                0.98031,             0.00013668,             0.00013668,             0.00013668
                    215,                0.77145,                0.52072,                0.90671,                0.73655,                 0.6101,                0.64366,                0.48056,                 1.0084,                0.81354,                0.97207,             0.00013518,             0.00013518,             0.00013518
                    216,                0.78719,                0.52672,                0.91004,                0.71744,                 0.6148,                0.64375,                0.48383,                 1.0258,                0.82062,                0.98099,             0.00013368,             0.00013368,             0.00013368
                    217,                0.77832,                0.51382,                0.91419,                0.67233,                0.61878,                0.65824,                0.48994,                  1.029,                0.81267,                 0.9882,             0.00013218,             0.00013218,             0.00013218
                    218,                0.77116,                0.52158,                0.90854,                0.65437,                0.67505,                0.68996,                0.50928,                  1.024,                0.80391,                0.98937,             0.00013068,             0.00013068,             0.00013068
                    219,                0.78558,                0.52587,                0.90658,                0.64015,                0.63229,                0.62258,                0.45794,                 1.0539,                  0.835,                0.99301,             0.00012917,             0.00012917,             0.00012917
                    220,                0.78153,                0.52529,                0.90822,                0.80517,                0.54839,                0.64675,                 0.4824,                 1.0239,                0.80947,                0.98695,             0.00012767,             0.00012767,             0.00012767
                    221,                0.77815,                0.52253,                0.90979,                0.67668,                0.61627,                0.65003,                0.48482,                 1.0243,                0.81992,                0.99264,             0.00012617,             0.00012617,             0.00012617
                    222,                0.76418,                0.50176,                0.90592,                0.70795,                0.61143,                0.65314,                0.48014,                 1.0211,                0.81791,                0.99056,             0.00012467,             0.00012467,             0.00012467
                    223,                0.76459,                0.51085,                0.90662,                0.72694,                0.64048,                  0.682,                0.50751,                 1.0176,                 0.7991,                0.98143,             0.00012317,             0.00012317,             0.00012317
                    224,                0.75885,                0.50129,                0.90503,                0.70412,                0.63496,                0.66366,                0.49051,                  1.024,                0.82154,                0.99257,             0.00012167,             0.00012167,             0.00012167
                    225,                0.75898,                0.50853,                0.90458,                0.66671,                0.66298,                0.67726,                0.49659,                 1.0316,                0.83881,                0.98848,             0.00012017,             0.00012017,             0.00012017
                    226,                0.76331,                0.50606,                0.90412,                0.63904,                0.68738,                0.66252,                0.49082,                 1.0555,                0.83237,                0.99513,             0.00011866,             0.00011866,             0.00011866
                    227,                0.75757,                0.50014,                0.90653,                0.65003,                0.69508,                0.65053,                0.48922,                 1.0201,                 0.8069,                0.98686,             0.00011716,             0.00011716,             0.00011716
                    228,                0.75729,                0.49866,                0.90364,                0.64433,                0.63378,                0.63807,                0.47276,                 1.0236,                0.81308,                0.98356,             0.00011566,             0.00011566,             0.00011566
                    229,                0.75249,                0.49494,                0.90541,                0.60089,                0.68174,                0.67487,                0.49669,                 1.0427,                0.79911,                0.98727,             0.00011416,             0.00011416,             0.00011416
                    230,                0.75161,                0.50081,                0.90362,                0.64776,                0.68496,                0.65761,                0.48663,                  1.029,                0.81613,                0.98792,             0.00011266,             0.00011266,             0.00011266
                    231,                0.76623,                0.49725,                0.90007,                0.68602,                0.67644,                0.67577,                0.51129,                 1.0314,                0.81778,                0.98329,             0.00011116,             0.00011116,             0.00011116
                    232,                 0.7426,                0.48874,                0.90168,                0.72382,                0.65113,                0.65839,                0.49291,                 1.0234,                0.81991,                0.97957,             0.00010965,             0.00010965,             0.00010965
                    233,                0.75013,                0.49721,                0.90789,                0.76054,                0.58157,                0.64345,                0.48374,                 1.0233,                0.82914,                0.98208,             0.00010815,             0.00010815,             0.00010815
                    234,                0.74932,                0.50022,                0.90589,                0.69479,                0.58986,                0.63589,                0.46335,                 1.0357,                0.82612,                0.98762,             0.00010665,             0.00010665,             0.00010665
                    235,                0.75389,                0.48837,                0.89872,                0.64438,                0.61091,                0.63961,                0.47583,                 1.0257,                0.81906,                0.98499,             0.00010515,             0.00010515,             0.00010515
                    236,                0.74417,                0.49748,                0.89955,                 0.6929,                0.62392,                0.64165,                0.48306,                 1.0099,                0.82112,                0.98015,             0.00010365,             0.00010365,             0.00010365
                    237,                0.73916,                0.49568,                0.89436,                0.70731,                0.66014,                0.68571,                0.51498,                 1.0197,                0.81362,                0.98359,             0.00010215,             0.00010215,             0.00010215
                    238,                0.74073,                0.49016,                0.89851,                0.65198,                0.65116,                 0.6398,                 0.4616,                 1.0262,                0.81937,                0.98452,             0.00010065,             0.00010065,             0.00010065
                    239,                0.71862,                 0.4782,                0.89345,                0.65917,                0.64783,                0.65153,                 0.4721,                 1.0254,                0.83638,                0.98217,             9.9144e-05,             9.9144e-05,             9.9144e-05
                    240,                0.74729,                0.49054,                0.90311,                0.71152,                0.59699,                0.63232,                0.46651,                   1.01,                0.84704,                0.97901,             9.7643e-05,             9.7643e-05,             9.7643e-05
                    241,                0.74717,                0.49691,                0.89783,                0.64875,                0.65707,                0.63494,                0.47305,                  1.016,                0.82535,                0.98476,             9.6142e-05,             9.6142e-05,             9.6142e-05
                    242,                0.74914,                0.48765,                0.89475,                0.65635,                0.66537,                 0.6459,                0.47765,                 1.0247,                0.80834,                0.98761,              9.464e-05,              9.464e-05,              9.464e-05
                    243,                0.73302,                0.48225,                0.89837,                0.66251,                0.64278,                0.64522,                0.47803,                 1.0336,                0.82475,                0.98313,             9.3138e-05,             9.3138e-05,             9.3138e-05
                    244,                0.73191,                0.48469,                0.90023,                0.75116,                0.57228,                0.62403,                0.46844,                 1.0144,                0.79427,                0.97681,             9.1637e-05,             9.1637e-05,             9.1637e-05
                    245,                0.75498,                0.48904,                0.90265,                0.66665,                 0.5938,                 0.6228,                0.45632,                 1.0404,                0.80973,                0.98532,             9.0135e-05,             9.0135e-05,             9.0135e-05
                    246,                0.72713,                0.47904,                0.89636,                0.65591,                0.63511,                0.63406,                 0.4698,                0.99862,                0.81273,                0.97142,             8.8634e-05,             8.8634e-05,             8.8634e-05
                    247,                0.72257,                0.47811,                0.89352,                0.60189,                0.65553,                0.62602,                 0.4722,                 1.0159,                0.81463,                0.97835,             8.7133e-05,             8.7133e-05,             8.7133e-05
                    248,                0.72094,                0.47548,                0.89347,                0.64293,                0.64118,                0.63754,                 0.4807,                 1.0289,                0.80454,                 0.9877,             8.5631e-05,             8.5631e-05,             8.5631e-05
                    249,                0.72019,                 0.4789,                0.89281,                0.61707,                0.66543,                0.63165,                0.47045,                 1.0164,                0.80005,                0.97585,             8.4129e-05,             8.4129e-05,             8.4129e-05
                    250,                0.71938,                0.47243,                0.88916,                 0.6204,                0.64229,                0.62716,                 0.4729,                 1.0157,                0.82443,                0.97955,             8.2628e-05,             8.2628e-05,             8.2628e-05
                    251,                0.71151,                0.47149,                0.88968,                0.68183,                 0.6281,                 0.6459,                0.48252,                 1.0204,                0.80899,                 0.9845,             8.1127e-05,             8.1127e-05,             8.1127e-05
                    252,                0.71831,                0.47284,                0.89457,                0.74284,                 0.5836,                0.63572,                0.47112,                 1.0381,                 0.8234,                0.98562,             7.9625e-05,             7.9625e-05,             7.9625e-05
                    253,                0.73236,                0.47602,                0.89598,                0.63198,                0.67219,                0.62992,                0.47074,                 1.0022,                0.83503,                0.97907,             7.8123e-05,             7.8123e-05,             7.8123e-05
                    254,                0.73708,                0.48277,                0.89304,                0.71197,                0.62662,                0.65435,                0.48076,                 1.0304,                0.80231,                0.98706,             7.6622e-05,             7.6622e-05,             7.6622e-05
                    255,                0.72565,                0.47358,                0.89298,                0.67503,                0.65362,                0.65983,                 0.4826,                 1.0223,                0.81865,                0.97845,              7.512e-05,              7.512e-05,              7.512e-05
                    256,                 0.7162,                0.46715,                0.89337,                0.62162,                0.67967,                0.66522,                0.48899,                 1.0127,                0.80971,                0.98065,             7.3619e-05,             7.3619e-05,             7.3619e-05
                    257,                0.71905,                0.46468,                0.89209,                0.74307,                0.57156,                0.64846,                0.48902,                 1.0372,                0.82416,                0.99031,             7.2118e-05,             7.2118e-05,             7.2118e-05
                    258,                0.71073,                0.46443,                0.89158,                0.69039,                0.64822,                 0.6478,                0.48007,                 1.0164,                0.81757,                0.98105,             7.0616e-05,             7.0616e-05,             7.0616e-05
                    259,                0.70511,                0.46024,                0.88666,                0.77181,                0.57781,                0.63898,                0.48125,                 1.0163,                0.80699,                0.98022,             6.9114e-05,             6.9114e-05,             6.9114e-05
                    260,                0.71501,                0.46254,                0.88405,                0.77844,                0.56868,                0.63704,                0.47897,                 1.0034,                 0.7979,                0.97815,             6.7613e-05,             6.7613e-05,             6.7613e-05
                    261,                0.69966,                0.46504,                0.89267,                0.62235,                 0.6596,                0.62951,                 0.4773,                 1.0074,                0.79842,                 0.9779,             6.6112e-05,             6.6112e-05,             6.6112e-05
                    262,                 0.7115,                0.46714,                0.89069,                0.60545,                0.67771,                0.62632,                0.46981,                 1.0256,                0.81328,                 0.9813,              6.461e-05,              6.461e-05,              6.461e-05
                    263,                0.70263,                0.45906,                0.88945,                0.58291,                0.65076,                0.62536,                0.46899,                  1.008,                0.81394,                0.98273,             6.3109e-05,             6.3109e-05,             6.3109e-05
                    264,                0.70509,                 0.4603,                0.88627,                0.62899,                0.64536,                0.63229,                0.46529,                 1.0454,                 0.8141,                0.98893,             6.1607e-05,             6.1607e-05,             6.1607e-05
                    265,                0.70508,                0.46224,                0.88855,                0.63718,                0.65238,                0.64176,                0.47765,                 1.0144,                 0.8084,                0.97725,             6.0105e-05,             6.0105e-05,             6.0105e-05
                    266,                0.70126,                0.45923,                0.88723,                0.64678,                  0.666,                0.64918,                0.48378,                 1.0335,                0.80246,                0.98359,             5.8604e-05,             5.8604e-05,             5.8604e-05
                    267,                0.69968,                0.46444,                0.88858,                0.69256,                0.59794,                0.64262,                0.48328,                 1.0159,                0.81293,                0.98175,             5.7103e-05,             5.7103e-05,             5.7103e-05
                    268,                0.70139,                 0.4617,                0.88381,                0.68807,                 0.6081,                0.63995,                0.47984,                 1.0251,                0.81294,                0.98195,             5.5601e-05,             5.5601e-05,             5.5601e-05
                    269,                0.69853,                0.45689,                0.88775,                0.64765,                0.65433,                 0.6404,                0.48145,                 1.0295,                0.81146,                0.98656,             5.4099e-05,             5.4099e-05,             5.4099e-05
                    270,                 0.7043,                0.45444,                 0.8845,                0.62712,                0.68034,                0.63872,                0.47847,                 1.0051,                0.81338,                0.98321,             5.2598e-05,             5.2598e-05,             5.2598e-05
                    271,                0.69614,                0.45063,                0.88307,                0.64457,                0.62494,                0.64119,                0.47454,                 1.0331,                0.82849,                0.99059,             5.1097e-05,             5.1097e-05,             5.1097e-05
                    272,                0.69927,                0.46081,                0.88518,                0.63597,                 0.6198,                0.64406,                0.47749,                 1.0109,                0.82185,                0.98627,             4.9595e-05,             4.9595e-05,             4.9595e-05
                    273,                0.68711,                0.44979,                0.88344,                0.63008,                0.65714,                0.63981,                0.47265,                 1.0262,                0.81291,                0.99066,             4.8094e-05,             4.8094e-05,             4.8094e-05
                    274,                0.68651,                0.45506,                0.88813,                0.62264,                0.68672,                0.63706,                0.47605,                 1.0151,                0.79696,                0.98524,             4.6592e-05,             4.6592e-05,             4.6592e-05
                    275,                0.68754,                0.45032,                0.88262,                0.64171,                0.67617,                0.63819,                0.47458,                 1.0269,                0.80066,                0.98817,              4.509e-05,              4.509e-05,              4.509e-05
                    276,                 0.6893,                0.45272,                0.88628,                0.64607,                0.66052,                0.62949,                 0.4698,                 1.0248,                0.80833,                0.98439,             4.3589e-05,             4.3589e-05,             4.3589e-05
                    277,                0.69007,                0.44829,                0.88647,                0.62576,                0.66739,                0.62884,                0.46405,                 1.0264,                0.81249,                0.98784,             4.2088e-05,             4.2088e-05,             4.2088e-05
                    278,                0.68468,                 0.4473,                0.88148,                0.59345,                0.66962,                0.61945,                0.45961,                 1.0386,                0.81167,                0.98897,             4.0586e-05,             4.0586e-05,             4.0586e-05
                    279,                 0.6767,                 0.4449,                0.88047,                0.64792,                0.59287,                 0.6254,                 0.4662,                 1.0286,                0.80178,                0.98671,             3.9084e-05,             3.9084e-05,             3.9084e-05
                    280,                0.68804,                0.45195,                0.88661,                0.60726,                0.65099,                0.62844,                0.46746,                 1.0202,                0.79629,                0.98172,             3.7583e-05,             3.7583e-05,             3.7583e-05
                    281,                0.68242,                0.44398,                0.88481,                 0.6446,                 0.6478,                0.63626,                0.47173,                 1.0199,                0.80618,                0.97901,             3.6081e-05,             3.6081e-05,             3.6081e-05
                    282,                0.67635,                0.44283,                0.88013,                0.63554,                0.64933,                0.63217,                0.46706,                 1.0316,                0.81882,                0.98159,              3.458e-05,              3.458e-05,              3.458e-05
                    283,                0.68809,                0.45021,                0.88337,                0.59936,                0.65965,                  0.632,                0.46773,                 1.0175,                0.80901,                0.97914,             3.3079e-05,             3.3079e-05,             3.3079e-05
                    284,                0.68098,                0.44411,                0.87834,                0.59812,                0.68217,                 0.6347,                0.47051,                 1.0137,                 0.8005,                0.97782,             3.1577e-05,             3.1577e-05,             3.1577e-05
                    285,                0.67027,                0.43698,                0.88301,                0.60276,                0.68006,                0.62718,                0.46952,                 1.0132,                 0.8099,                0.97646,             3.0075e-05,             3.0075e-05,             3.0075e-05
                    286,                0.67549,                0.44795,                0.87665,                0.60792,                0.66826,                0.62222,                0.46355,                 1.0189,                0.81413,                0.97902,             2.8574e-05,             2.8574e-05,             2.8574e-05
                    287,                0.66132,                0.43427,                 0.8827,                0.60546,                0.65961,                0.61949,                0.46094,                 1.0154,                0.81823,                0.97829,             2.7073e-05,             2.7073e-05,             2.7073e-05
